ID;"Active (0/1)";"Name *";"Parent category";"Root category (0/1)";Description;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Image URL"
733;1;"Botas de seguridad";731;0
734;1;"Chaquetas y cazadoras";731;0
735;1;Cazadoras;734;0
736;1;Chaquetas;734;0
737;1;Chalecos;734;0
738;1;"Trajes impermeables";731;0
739;1;"Polos, camisas y camisetas";731;0
740;1;"Camisetas térmicas";731;0
741;1;"Pantalones térmicos";731;0
742;1;"Pantalones de trabajo";731;0
743;1;"Pantalones cortos";742;0
744;1;"Pantalones largos";742;0
745;1;"Pantalones de alta visibilidad";742;0
746;1;"Protección de la cabeza";731;0
747;1;"Cascos y Gorras";746;0
748;1;"Filtros Mascarillas";746;0
749;1;"Gafas de Seguridad";746;0
750;1;"Mascarillas con Filtro";746;0
751;1;"Mascarillas Desechables";746;0
752;1;"Pantallas de Soldadura";746;0
753;1;"Pantallas Transparentes";746;0
754;1;"Protección Auditiva";746;0
755;1;"Fajas y tobilleras";731;0
756;1;Guantes;731;0
757;1;"Guantes desechable";756;0
758;1;"Guantes de precisión";756;0
759;1;"Guantes de uso general";756;0
760;1;"Guantes de construcción y jardinería";756;0
761;1;"Guantes de mecánica";756;0
762;1;"Guantes química y limpieza";756;0
763;1;"Guantes térmicos";756;0
764;1;"Guantes de soldadura";756;0
765;1;"Guantes cristal y resbaladizos.";756;0
766;1;"Guantes de malla para el corte";756;0
767;1;Arneses;731;0
768;1;Calcetines;731;0
769;1;Plantillas;731;0
770;1;"Monos y buzos";731;0
771;1;"Vestuario sanitario";731;0
772;1;Gorras;731;0
773;1;Cerraduras;2;0
774;1;"Cerraduras Azbe";773;0
775;1;"Cerraduras tesa";773;0
776;1;"Cerraduras de seguridad";775;0
777;1;"Cilindros tesa";775;0
778;1;"Manillas tesa";775;0
779;1;"Picaportes tesa";775;0
780;1;"Pomos tesa";775;0
781;1;"Barras antipánico";775;0
782;1;"Cerraduras MCM";773;0
783;1;"Cerraduras Ezkurra";773;0
784;1;"Cerraduras JIS";773;0
785;1;"Cilindros Abus";773;0
786;1;"Cerraduras UCEM";773;0
787;1;"Cerraduras URKO";773;0
788;1;"Cerraduras Lar";773;0
789;1;Picaportes;773;0
790;1;Buzones;2;0
791;1;"Buzones y accesorios";790;0
792;1;"Armarios para archivar llaves";790;0
793;1;Botiquines;790;0
794;1;"Paneles para anuncios";790;0
795;1;"Ferreteria Industrial";2;0
796;1;Abrazaderas;795;0
797;1;"Consumibles soldadura";795;0
798;1;Remaches;795;0
799;1;"Cable de acero";795;0
800;1;Mangueras;795;0
801;1;"Especialidades industrial";795;0
802;1;"Aplicadores de mortero";801;0
803;1;"Candados industriales";801;0
804;1;"Cubos de mezcla";801;0
805;1;"Flejes y bandas de fijación";801;0
806;1;Mezcladoras;801;0
807;1;"Varillas para mezcladoras";801;0
808;1;"productos quimicos";801;0
809;1;"Recambios rampas";801;0
810;1;"Spray y pasta de corte";801;0
811;1;"Herramienta abrasion industrial";795;0
812;1;"bandas abrasivas y ruedas con vastago";811;0
813;1;"bandas abrasivas";811;0
814;1;"bases de lijadora";811;0
815;1;"brocas de diamante";811;0
816;1;"coronas y muelas abrasivas";811;0
817;1;"discos de pulido y corte";811;0
818;1;lijadoras;811;0
819;1;"papel lija";811;0
820;1;"rollos abrasivos";811;0
821;1;"Herramienta de corte industrial";795;0
822;1;cuchillos;821;0
823;1;accesorios;821;0
824;1;amoladoras;821;0
825;1;"brocas sds";821;0
826;1;brocas;821;0
827;1;cojinetes;821;0
828;1;coronas;821;0
829;1;cuchillas;821;0
830;1;"discos de pulido y corte";821;0
831;1;fresa;821;0
832;1;"herramienta manual";821;0
833;1;"herramientas de corte manual";821;0
834;1;"herramientas para reparacion de roscas";821;0
835;1;"herramientas para roscar";821;0
836;1;"machos para roscar";821;0
837;1;"sierras circulares";821;0
838;1;"sierras de calar";821;0
839;1;taladros;821;0
840;1;"Machos y cojinetes";821;0
841;1;"Sistemas de fijacion industrial";795;0
842;1;tacos;841;0
843;1;tornillos;841;0
844;1;"Iluminación y bombillas";2;0
845;1;"Material eléctrico";844;0
846;1;Programadores;845;0
847;1;Termostatos;845;0
848;1;"Focos empotrables";845;0
849;1;Fluorescentes;845;0
850;1;"Focos decorativos";845;0
851;1;Plafones;845;0
852;1;Apliques;845;0
853;1;"Lámparas Colgantes";845;0
854;1;"Lámparas de Pie";845;0
855;1;"Lámpara de Sobremesa";845;0
856;1;Cables;845;0
857;1;"Pequeño material eléctrico";845;0
858;1;"Tomas de corriente";845;0
859;1;"Materiales de Instalación";845;0
860;1;Mecanismos;845;0
861;1;Pilas;845;0
862;1;"Barras de led";845;0
863;1;Bombillas;844;0
864;1;"Bombillas de led";863;0
865;1;"Bombillas vintage Edison";863;0
866;1;"Bombillas de bajo consumo";863;0
867;1;"Bombillas tradicionales";863;0
868;1;"Bombillas específicas";863;0
869;1;"Linestras y fluorescentes";863;0
870;1;"+ Ferretería";2;0
871;1;"Colgadores y cuelga fácil";870;0
872;1;"Colgadores grandes";871;0
873;1;"Colgadores pequeños";871;0
874;1;"Cuelga escobas";871;0
875;1;"Colgadores de cocina";871;0
876;1;"Cuelga cuadros";871;0
877;1;"Topes de puerta";870;0
878;1;"Cierrapuertas y retenedores";870;0
879;1;"Accesorios para muebles";870;0
880;1;"Fieltros y gotas";879;0
881;1;Antideslizantes;879;0
882;1;Conteras;879;0
883;1;"Gotas adhesivas";879;0
884;1;"Patines y deslizadores";879;0
885;1;"Tiradores para muebles";879;0
886;1;"Accesorios para puertas y ventanas";870;0
887;1;Burletes;886;0
888;1;"Tapajuntas y cubrejuntas";886;0
889;1;"Pomos para puertas";886;0
890;1;Rosetas;886;0
891;1;"Manillas y manillones";886;0
892;1;"Pestillos y Pasadores";886;0
893;1;Bisagras;886;0
894;1;"Bisagras de puerta";886;0
895;1;Pernios;886;0
896;1;"Cerrojos y cierres";886;0
897;1;"Cremonas y grisans";886;0
898;1;"Guías de cajón y accesorios";886;0
899;1;"Herrajes para muebles";886;0
900;1;"Escuadras y conectores";886;0
901;1;"Mirillas y accesorios";886;0
902;1;"Accesorios puertas correderas";886;0
903;1;"Accesorios para persianas";886;0
904;1;"Elementos de fijación cables";870;0
905;1;"Cintas adhesivas";870;0
906;1;"Cintas de doble cara";905;0
907;1;"Cintas de embalaje";905;0
908;1;"Cintas multiuso (Americana, etc.)";905;0
909;1;"Adhesivos y pegamentos";870;0
910;1;"Adhesivo de 2 componentes";909;0
911;1;"Adhesivos de montaje";909;0
912;1;"Cola blanca";909;0
913;1;"Cola de contacto";909;0
914;1;"Cola de termofusión a pistola";909;0
915;1;"Adhesivos instantáneos - Super Glue";909;0
916;1;"Siliconas, masillas y selladores";909;0
917;1;"Pegamentos especificos";909;0
918;1;"Cajas fuertes";870;0
919;1;"Cajas fuertes de empotrar";918;0
920;1;"Cajas fuertes de superficie";918;0
921;1;"Cajas fuertes de ocultación";918;0
922;1;"Cajas de caudales";918;0
923;1;"Candados y cadenas";870;0
924;1;Candados;923;0
925;1;Portacandados;923;0
926;1;"Cadenas y Candados de Moto";923;0
927;1;"Antirrobo Coche y Moto";923;0
928;1;"Cadenas y Cables para Bicicletas";923;0
929;1;"Cadenas y Accesorios";923;0
930;1;"Ceniceros de exterior";870;0
931;1;"Papeleras urbanas";870;0
932;1;Fontanería;870;0
933;1;"Accesorios y sifones";932;0
934;1;"Aislante de tuberías";932;0
935;1;"Accesorios de Calefacción";932;0
936;1;"Calentadores y Calderas";932;0
937;1;"Cobre y Latón";932;0
938;1;"Complementos de Soladadura";932;0
939;1;"Extracción Aire";932;0
940;1;"Accesorios para gas Butano";932;0
941;1;"Grifería Industrial";932;0
942;1;Polietileno;932;0
943;1;"Tubos y Accesorios Pvc";932;0
944;1;Accesorios;932;0
945;1;"Tratamiento de Agua";932;0
946;1;"Bancos de trabajo y armarios";870;0
947;1;"Tornillería y fijación lineal";870;0
948;1;Arandelas;947;0
949;1;Clavos;947;0
950;1;"Ganchos, hembrillas y alcayatas";947;0
951;1;Métrico;947;0
952;1;"Surtidos de tornillos";947;0
953;1;Tacos;947;0
954;1;"Tacos con tornillo";947;0
955;1;"Tacos para paredes huecas";947;0
956;1;"Tacos y anclajes de fijaciones pesadas";947;0
957;1;"Tornillos chapa";947;0
958;1;"Tornillos para madera";947;0
959;1;"Tornillos inoxidables";947;0
960;1;Tuercas;947;0
961;1;"Varillas roscadas";947;0
962;1;"Varios específicos";947;0
963;1;"Tornillería en general";947;0
964;1;"Fijación Profesional";947;0
965;1;"Embalajes y mudanzas";870;0
966;1;Carretillas;870;0
967;1;"Aceites, grasas y lubricantes";870;0
968;1;"Aceites y lubricantes";967;0
969;1;Grasas;967;0
970;1;"Grasas de ferretería industrial";967;0
971;1;"Aceites y grasas - lubricantes industriales";967;0
972;1;"Accesorios engrase y ferretería";967;0
973;1;"Aceiteras industriales";967;0
974;1;"Productos de la construcción";870;0
975;1;Eslingas;974;0
976;1;"Mallas para la construcción";974;0
977;1;"Maquinaria de construcción";974;0
978;1;"Placas Lisas y Onduladas";974;0
979;1;Puertas;974;0
980;1;"Puntales y Caballetes";974;0
981;1;Recipientes;974;0
982;1;"Rejas y Tapas";974;0
983;1;"Señalización de seguridad obras";974;0
984;1;Sumideros;974;0
985;1;"Toldos de obra";974;0
986;1;Trefilería;974;0
987;1;Extintores;974;0
988;1;"Carretillas de obras";974;0
989;1;"Cuerdas y sujeciones";870;0
990;1;"Accesorios de cuerda y poleas";989;0
991;1;Cuerdas;989;0
992;1;Alambres;989;0
993;1;"Sujeción transporte";989;0
994;1;Bridas;989;0
995;1;"Accesorios para el coche";870;0
996;1;"Productos para párkings";995;0
997;1;"Pulpos y sujeciones para coche";995;0
998;1;"Accesorios baterías para coche";995;0
999;1;"Accesorios automóvil";995;0
